"_id","_labels","betweenness","days","id","louvain","mature","node2vec","pageRank","partner","triangles","views","_start","_end","_type"
"84144",":User","616.3592924601742","2533","1455","338","False","[1.0837818384170532,-0.3897685110569]","0.5181059020208617","False","265","4727",,,
"84145",":User","0.0","2103","930","845","False","[-0.30965131521224976,-0.39856329560279846]","0.1543989614718047","False","0","1600",,,
"84146",":User","1158.0036711449088","1745","1066","548","True","[0.5180702805519104,-0.8337895274162292]","0.33957776728300254","False","452","9459",,,
"84147",":User","12.337824349830198","522","132","192","False","[0.23026727139949799,0.6920730471611023]","0.15619018113104888","False","84","2173",,,
"84148",":User","261.87216134883903","1661","110","129","True","[-0.18022653460502625,-0.9873983263969421]","0.1631444787140936","False","308","10016",,,
"84149",":User","559.8912063237864","2159","1667","80","True","[0.9008724689483643,-0.4843711853027344]","0.4915477312912927","False","115","12041",,,
"84150",":User","5.584444444444444","739","510","55","False","[0.019003301858901978,-0.6092779040336609]","0.1602459609091949","False","103","4430",,,
"84151",":User","2.9636922573993516","1375","165","129","True","[0.9958633780479431,-0.9404476284980774]","0.1518074464794892","False","0","15007",,,
"84152",":User","283.48324028567276","583","1824","333","False","[1.2658427953720093,-0.932257890701294]","2.1762508965698415","False","91","59673",,,
"84153",":User","29.077517220515887","924","390","817","False","[-0.3930264115333557,-0.7386147975921631]","0.16167198797919435","False","164","4260",,,
"84154",":User","319.9222087163601","599","957","115","False","[0.7861976623535156,0.1334189772605896]","0.23166306432336528","False","98","59396",,,
"84155",":User","12520.972961196801","1657","1179","146","True","[1.4004558324813843,-0.3654108941555023]","1.296307438422337","True","2801","4077587",,,
"84156",":User","0.0","932","269","674","False","[0.45701834559440613,0.3508038818836212]","0.15000000000000002","False","4","425",,,
"84157",":User","0.0","730","1639","857","False","[0.9153845906257629,0.11956481635570526]","0.42193891162383107","False","22","12840",,,
"84158",":User","0.0","965","1823","858","True","[0.38606762886047363,-0.9528271555900574]","0.5855913564086543","False","28","789",,,
"84159",":User","9.909091248108178","747","797","1558","False","[-0.08507715165615082,-1.1198574304580688]","0.16292767530202198","False","3","1369",,,
"84160",":User","429.6995692041481","1106","425","674","True","[0.542038083076477,0.34341195225715637]","0.1746820671540429","False","493","1988",,,
"84161",":User","394.1283558566309","506","1220","817","False","[0.3077930510044098,-0.3344588577747345]","0.23076164187011877","False","89","3273",,,
"84162",":User","1.3522647492627684","1525","1559","674","False","[0.9819314479827881,0.4436470866203308]","0.23993598318530254","False","11","309",,,
"84163",":User","141.6494600014912","2154","403","1601","True","[0.03791169449687004,-0.3080510199069977]","0.1961558522969258","False","276","48116",,,
"84164",":User","33.54503184185524","1383","1085","1398","True","[0.39991554617881775,-0.3177379071712494]","0.1623648303247208","False","11","16732",,,
"84165",":User","183.89399177235242","1018","190","129","False","[0.9629915356636047,-0.5805631875991821]","0.15549280491117604","False","388","4507",,,
"84166",":User","760.0456310461491","1579","1883","719","True","[1.216379165649414,-1.0444062948226929]","2.0616454059481883","False","23","60324",,,
"84167",":User","9006.811028052196","963","369","1649","True","[1.2251865863800049,0.13821613788604736]","0.3550464727251936","True","4007","2091240",,,
"84168",":User","1398.8850602202165","1021","1467","778","True","[1.2420382499694824,-0.1537678986787796]","0.7590363389094561","False","833","53655",,,
"84169",":User","0.006993006993006993","702","184","817","True","[0.7060912251472473,0.5361391305923462]","0.1507247949738496","False","19","1755",,,
"84170",":User","82.71374740087064","285","1790","778","False","[1.262308955192566,-0.5190466046333313]","1.4528538443548915","False","107","8317",,,
"84171",":User","0.0","2484","20","130","True","[-0.13446027040481567,-0.34467199444770813]","0.15000000000000002","False","38","3483",,,
"84172",":User","1.4380177167206332","1688","1447","452","True","[0.21264810860157013,-0.11891216039657593]","0.15128840324858264","False","0","14346",,,
"84173",":User","0.0","2160","143","817","False","[0.013408109545707703,-0.13539716601371765]","0.1507247949738496","False","17","15951",,,
"84174",":User","1612.1280818584753","1123","1726","778","False","[1.4484738111495972,-0.4475434124469757]","2.1365950267655025","True","864","2464970",,,
"84175",":User","48.54173405527146","775","665","817","False","[1.0448206663131714,-0.40558484196662903]","0.16177861514221623","False","38","9439",,,
"84176",":User","19.52822324117048","1781","983","674","False","[0.8225263953208923,-0.485264390707016]","0.17692730424963293","False","13","4091",,,
"84177",":User","48.70940035566249","684","1862","778","False","[1.2002454996109009,-0.44015422463417053]","1.0417075139047982","False","56","550",,,
"84178",":User","256.46444806192187","671","1114","219","False","[0.11466686427593231,-0.6031711101531982]","0.18584711278220595","False","10","4126",,,
"84179",":User","222.51118429818874","931","1377","338","False","[0.03859679773449898,-0.5452160239219666]","0.2569866685962622","False","85","830",,,
"84180",":User","19.813073287708033","1279","1067","219","True","[0.526675283908844,0.11788364499807358]","0.17070920073152562","False","9","2826",,,
"84181",":User","1265.5095403685089","1145","1489","1184","True","[0.7271665334701538,-0.7491568922996521]","0.41971690763323505","False","156","5241",,,
"84182",":User","16.865836686943283","871","663","129","True","[0.15939833223819733,-0.2667078673839569]","0.19610286847540687","False","13","5080",,,
"84183",":User","313.31105485531276","1580","798","778","True","[0.8158655762672424,-0.836773157119751]","0.23577516933190665","True","24","346578",,,
"84184",":User","65.72581714574395","1163","1415","817","True","[0.5053514838218689,-0.37963995337486267]","0.3626156328039507","False","23","7528",,,
"84185",":User","0.0","939","1820","885","True","[1.3187884092330933,-1.142547369003296]","3.6507663507085684","False","300","6654",,,
"84186",":User","46.08519828760363","883","1382","817","False","[0.6292914152145386,-0.854332685470581]","0.15586131197390987","False","47","3464",,,
"84187",":User","876.3496988719367","1427","754","817","False","[0.15115566551685333,-0.9939639568328857]","0.20176319448025176","False","32","5547",,,
"84188",":User","1566.4438793403192","1487","1313","958","True","[0.8242079019546509,-0.5452057719230652]","0.5681327046242052","False","587","78938",,,
"84189",":User","552.3378708506918","370","1768","817","False","[0.5734755396842957,-0.7543119788169861]","0.20326995534555192","False","38","2890",,,
"84190",":User","1.404514046487947","241","286","778","True","[0.4360091984272003,0.7205820679664612]","0.15251113863004276","False","0","6054",,,
"84191",":User","62.34067149790368","646","733","817","False","[0.6288580894470215,0.39734533429145813]","0.20231482920369365","False","296","1956",,,
"84192",":User","319.8411458326057","2283","407","338","False","[0.4612477421760559,-0.3023887276649475]","0.16756224677937906","False","307","57330",,,
"84193",":User","393.02815500992523","2096","395","736","True","[-0.027573570609092712,0.28976601362228394]","0.18740361723475074","True","152","150589",,,
"84194",":User","0.0","872","1176","894","False","[-0.5760621428489685,0.7571341395378113]","0.15903329748125786","False","0","94",,,
"84195",":User","26.7829312134383","2211","1521","778","False","[0.6675493121147156,-0.1663316935300827]","0.34495612288765565","False","18","330",,,
"84196",":User","0.0","1828","1857","896","False","[-0.8646070957183838,0.4415889382362366]","0.21514697636572194","False","0","1511",,,
"84197",":User","0.0","1186","1564","897","True","[-0.29889726638793945,0.18605385720729828]","0.2030403428472714","False","0","939",,,
"84198",":User","511.3980164753042","2289","878","338","False","[0.406382292509079,-1.0413048267364502]","0.3155941977518185","True","196","1199020",,,
"84199",":User","2077.4482009950175","621","1368","548","False","[1.2013410329818726,-0.8448771834373474]","1.6659115445690733","False","289","82396",,,
"84200",":User","48.347594403715796","628","873","338","False","[0.3277263641357422,-0.18786785006523132]","0.1722322513803508","False","15","11428",,,
"84201",":User","151.5719927736099","2430","1479","196","False","[0.8384319543838501,-0.3940771818161011]","0.5441442494310221","False","109","22229",,,
"84202",":User","6994.649720283713","1605","717","338","True","[0.756051242351532,-0.5780078172683716]","0.48088289855053373","True","2461","376263",,,
"84203",":User","324.9072622997892","1138","497","674","True","[0.608374297618866,0.6040443181991577]","0.16277426007048132","False","102","1295",,,
"84204",":User","0.0","2957","548","778","False","[0.9193559288978577,0.4615701138973236]","0.15000000000000002","False","0","3342",,,
"84205",":User","711.1426592381898","757","1603","778","True","[1.2654932737350464,-0.5675984025001526]","1.1858501573729059","True","359","381160",,,
"84206",":User","6881.109093760586","1600","1765","778","False","[0.8209943771362305,-0.40315014123916626]","0.40770437374714413","False","53","18860",,,
"84207",":User","42.61933480310434","622","603","196","True","[0.7713674902915955,-0.23205138742923737]","0.16585854517478887","False","19","4483",,,
"84208",":User","0.0","2341","23","817","False","[-0.1972368359565735,-0.038592930883169174]","0.15000000000000002","False","4","4247",,,
"84209",":User","360.34203588624763","687","1038","778","True","[0.9126940965652466,0.3045353889465332]","0.2216318237884609","False","225","1360",,,
"84210",":User","10.132888900396711","1541","236","817","True","[0.059411898255348206,0.03553573414683342]","0.1507247949738496","False","26","3368",,,
"84211",":User","3.627250436847413","308","1760","674","False","[1.1813223361968994,-0.7698900103569031]","1.0636502918292452","False","83","3835",,,
"84212",":User","0.0","1001","990","912","False","[-0.48922011256217957,-0.6342095732688904]","0.15389035424974304","False","0","831",,,
"84213",":User","23.1596908217835","1367","972","817","False","[-0.220943883061409,-0.8555229902267456]","0.19956808393285919","False","16","4649",,,
"84214",":User","50.15117380454696","1212","1612","219","False","[0.25411543250083923,-0.7934179306030273]","0.671537101377668","True","24","143991",,,
"84215",":User","140.17109047625362","2470","859","1280","False","[0.014779513701796532,-0.6911131143569946]","0.20555348682348165","False","6","4821",,,
"84216",":User","211.18873237471848","637","1716","338","False","[0.7109346985816956,-0.8550633192062378]","0.5008879338035519","False","40","898",,,
"84217",":User","1661.6209595326657","2144","1668","55","False","[1.3659311532974243,-0.08740776032209396]","0.601222436996081","False","104","2701",,,
"84218",":User","624.7871662260982","645","1026","338","False","[-0.09150448441505432,0.0845850333571434]","0.24756822764034767","False","196","8798",,,
"84219",":User","543.4405721535895","863","815","338","False","[0.30195823311805725,-1.0947744846343994]","0.2638616535256808","False","311","28688",,,
"84220",":User","0.0","719","34","129","False","[0.240794837474823,-0.21670480072498322]","0.15000000000000002","False","0","6126",,,
"84221",":User","607.6620244459178","1592","63","548","True","[0.6018759608268738,-1.0277736186981201]","0.19250000063329936","False","602","39231",,,
"84222",":User","964.251819854212","355","1175","1706","True","[0.005158700980246067,-0.6553855538368225]","0.28975181399096844","False","47","43750",,,
"84223",":User","413.9287640783866","1479","553","674","False","[0.6199729442596436,-0.6332640051841736]","0.15583504092125008","False","5","15437",,,
"84224",":User","98.54123457242747","614","282","799","True","[0.835067629814148,-0.5584617853164673]","0.15571574239048996","False","107","14925",,,
"84225",":User","0.0","1235","1901","925","False","[0.0920729860663414,-0.8080114126205444]","0.164152568418855","False","0","140",,,
"84226",":User","0.0","339","1806","926","True","[0.9071956276893616,0.23351548612117767]","0.3160918971829857","False","18","13634",,,
"84227",":User","21.238389334506945","289","684","817","False","[0.6879236698150635,-0.16816304624080658]","0.26322739835282194","False","5","9655",,,
"84228",":User","1163.8009134702452","1502","1107","548","False","[0.7800467014312744,-0.497175931930542]","0.3350627408009044","False","505","6478",,,
"84229",":User","3.3282621917172026","2439","774","1346","False","[-0.4437011480331421,0.2289036214351654]","0.1524345395166193","False","0","1227",,,
"84230",":User","178.01159565191853","1603","1174","338","True","[-0.16911031305789948,-1.023767352104187]","0.24827771561557704","False","26","3898",,,
"84231",":User","0.0","750","200","1717","False","[0.3019431233406067,-0.5876746773719788]","0.15000000000000002","False","0","882",,,
"84232",":User","549.7562944296373","2685","861","1859","False","[-0.3309040069580078,0.5085240006446838]","0.21069150882833299","False","4","46538",,,
"84233",":User","139.48754322280553","1992","1122","338","False","[0.6399818658828735,-0.6265840530395508]","0.18547513991272024","False","69","8310",,,
"84234",":User","900.4696254789626","1665","1226","548","True","[1.1710999011993408,-0.1071334257721901]","0.7456415533306692","True","318","89302",,,
"84235",":User","20.837767502490642","2119","744","817","True","[0.7299582362174988,0.3512524664402008]","0.16427634165628263","False","117","10326",,,
"84236",":User","791.2639690011061","1761","1699","256","False","[1.1590436697006226,-0.9141439199447632]","1.5038125888658898","True","333","261830",,,
"84237",":User","0.0","1757","1032","644","False","[-0.03448155149817467,0.9122953414916992]","0.15000000000000002","False","0","3193",,,
"84238",":User","151.20368680469213","1870","1080","338","False","[-0.0670318752527237,0.03829329460859299]","0.20287471397846096","False","173","1823",,,
"84239",":User","47.78626261470609","466","411","778","True","[0.06726500391960144,0.5087336301803589]","0.16783728071124598","False","10","11878",,,
"84240",":User","1504.9304589955193","1266","1587","885","False","[0.5723083019256592,0.1797541230916977]","0.17785185319774235","False","33","1634",,,
"84241",":User","0.0","1930","1139","941","True","[0.6724025011062622,-0.528469979763031]","0.1858532831524635","False","0","3900",,,
"84242",":User","11.51673620342115","1846","461","817","False","[0.14352692663669586,-0.41110384464263916]","0.15769430453950775","False","164","1602",,,
"84243",":User","9.714950892073297","1153","374","548","False","[0.9181773662567139,-0.5396448969841003]","0.8647594988868752","False","247","1887",,,
"84244",":User","384.60859703618934","2062","1655","548","False","[1.2211940288543701,-0.3210895359516144]","0.9441830425944874","False","381","3916",,,
"84245",":User","14994.971352696311","2490","1320","338","False","[1.3176535367965698,-0.8610570430755615]","11.30829539665753","True","6080","40659090",,,
"84246",":User","0.0","1611","1182","338","True","[0.17241357266902924,0.7140862345695496]","0.17921626642887178","False","14","87",,,
"84247",":User","0.0","695","1764","947","True","[1.0050699710845947,-0.8032984733581543]","1.0341070105139356","False","110","21574",,,
"84248",":User","3.778968404490058","2050","1558","118","False","[0.6086047887802124,-0.006449786480516195]","0.21218455393829183","False","16","3465",,,
"84249",":User","2016.8571467326283","1392","604","129","True","[0.96656334400177,0.2814362049102783]","0.2345257523694614","False","932","41470",,,
"84250",":User","789.4337296379682","266","373","115","False","[0.15927599370479584,-0.8718595504760742]","0.1670293259598637","False","106","129535",,,
"84251",":User","39.543785645704375","1521","410","115","True","[-0.18564671277999878,-0.8063840270042419]","0.1820756529975055","False","39","5054",,,
"84252",":User","0.7137422360248448","1184","1253","817","False","[0.4076593816280365,0.006000754423439503]","0.16783279110384497","False","4","1664",,,
"84253",":User","7.737942581227371","1084","1092","338","False","[0.10299266874790192,-0.7036685943603516]","0.16004983564438635","False","22","4588",,,
"84254",":User","0.0","571","1450","954","False","[0.7656208276748657,-0.5697037577629089]","0.18305717808190972","False","6","4383",,,
"84255",":User","0.0","1037","556","817","False","[0.5154622793197632,-0.5913384556770325]","0.15000000000000002","False","1","749",,,
"84256",":User","246.51476784003367","1638","59","778","False","[-0.22998644411563873,-0.5458549857139587]","0.15861736050299557","True","1360","1372343",,,
"84257",":User","0.0","1077","178","817","True","[0.4531805217266083,-0.24494995176792145]","0.15000000000000002","False","3","7911",,,
"84258",":User","0.0","860","1897","958","False","[1.212998390197754,-0.7855768203735352]","1.9071120946988591","False","98","9828",,,
"84259",":User","109.47089972599855","1720","431","196","False","[0.544562578201294,-0.3025789260864258]","0.1762537577426069","False","41","1399",,,
"84260",":User","0.0","2469","1364","960","False","[0.9040899276733398,-1.0940513610839844]","0.30864447921587157","False","0","6949",,,
"84261",":User","18.4772457040299","1766","1023","674","False","[-0.25387042760849,-0.5183624029159546]","0.1600445389145076","False","48","2107",,,
"84262",":User","552.6072474115147","1151","1140","338","True","[-0.20885558426380157,0.2963457703590393]","0.2511290319459031","False","509","85612",,,
"84263",":User","31.813565032639655","1970","1579","176","False","[0.0843162089586258,0.017110297456383705]","0.3705444828064392","True","3","20101",,,
"84264",":User","7.275999897161307","2246","795","817","False","[0.6864323019981384,-0.6394016146659851]","0.15214764740901038","False","6","2812",,,
"84265",":User","13.809065035672559","1980","159","338","False","[-0.5657031536102295,-0.6853744387626648]","0.15259790109107318","False","40","3775",,,
"84266",":User","95.71509374464483","278","1007","778","True","[0.9136253595352173,-0.47128093242645264]","0.18713965533189927","False","50","1697",,,
"84267",":User","2449.3985000490597","1594","267","338","True","[-0.36245590448379517,-0.8965307474136353]","0.19464918817480903","False","1311","106183",,,
"84268",":User","617.4450513486564","1124","499","674","False","[0.6866258978843689,-0.40462058782577515]","0.18761243922699997","False","223","10176",,,
"84269",":User","66.14170898027253","405","343","674","True","[0.37305939197540283,-0.7840560078620911]","0.1523321062808567","False","22","4414",,,
"84270",":User","186.97977839746736","1136","279","80","False","[0.11412978917360306,0.06541898101568222]","0.15418948551762995","False","4","6224",,,
"84271",":User","65.99970110482732","2125","199","885","True","[-0.3462051749229431,-0.21666614711284637]","0.15869479958144392","False","158","905",,,
"84272",":User","66.21465904282933","2374","1321","338","False","[0.106307752430439,-0.8254932165145874]","0.32430578464439663","False","40","39991",,,
"84273",":User","679.0639228060503","1562","1496","1558","False","[0.805104672908783,-0.7517762184143066]","0.7128064449306654","False","308","1549",,,
"84274",":User","7721.359902575633","683","1137","338","True","[1.0904881954193115,-0.8372747898101807]","0.9977305758782051","True","1362","2491803",,,
"84275",":User","0.27492595124174074","637","1428","736","False","[0.588692843914032,-0.5189013481140137]","0.1943185627442694","False","1","389",,,
"84276",":User","0.0","1944","74","958","True","[0.3934205174446106,0.40154412388801575]","0.15000000000000002","False","107","11476",,,
"84277",":User","92.94067577566369","1287","867","958","True","[0.9089007377624512,0.4792151153087616]","0.1881231927848136","False","79","31605",,,
"84278",":User","77.91536427128244","464","482","336","False","[-0.23146601021289825,0.2403378188610077]","0.16619291815928247","False","17","5992",,,
"84279",":User","0.0","283","1588","979","False","[0.07709674537181854,0.07746477425098419]","0.2409040630711823","False","4","1332",,,
"84280",":User","92.74847391069093","3467","593","129","False","[0.9485352039337158,-0.4472444951534271]","0.15995910949704117","False","4","1951",,,
"84281",":User","0.8576303343665654","264","1847","817","False","[0.7553598284721375,-0.5967172980308533]","0.15306523598138064","False","10","3613",,,
"84282",":User","50.56607604391394","1625","1567","817","False","[0.142605260014534,-0.6932505965232849]","0.37317483957584663","False","105","1014",,,
"84283",":User","0.0","1290","1452","983","False","[0.17852312326431274,0.05449184775352478]","0.22657474867101965","False","15","4294",,,
"84284",":User","34.519925031411965","1423","762","778","False","[-0.16319894790649414,-0.5999330282211304]","0.17151758532483485","False","6","13195",,,
"84285",":User","21.062518343470394","678","728","958","True","[-0.437602698802948,-0.9549974799156189]","0.16073338105692475","False","60","1154",,,
"84286",":User","0.0","255","356","986","False","[-0.1786496639251709,-0.7766202688217163]","0.1507247949738496","False","0","1811",,,
"84287",":User","0.0","475","1590","778","True","[1.1979138851165771,0.3515279293060303]","0.15000000000000002","False","1","118",,,
"84288",":User","0.0","1960","1472","988","False","[-0.994132936000824,-0.4694277048110962]","0.1507247949738496","False","0","768",,,
"84289",":User","0.0","649","1504","989","False","[0.31139057874679565,-0.09685930609703064]","0.3598725192796749","False","51","625",,,
"84290",":User","144.95269687725036","1559","581","778","False","[0.7658489942550659,-0.7070192098617554]","0.17756191382842548","False","99","13257",,,
"84291",":User","2891.455561436262","1773","679","778","False","[-0.3735032081604004,-1.0834619998931885]","0.2087756887246943","False","326","12510",,,
"84292",":User","463.9499715331133","2415","523","146","False","[-0.15737001597881317,-0.5401290059089661]","0.18153400073347803","True","149","303425",,,
"84293",":User","666.4210537578376","1250","746","338","True","[0.8229779601097107,0.17155800759792328]","0.1832127170553919","False","307","7178",,,
"84294",":User","72.97455416054068","687","703","817","False","[0.2531590461730957,-0.2341444492340088]","0.16304394519862456","False","48","230",,,
"84295",":User","13.555263379791805","511","1082","674","False","[0.5944374203681946,-0.18847598135471344]","0.19485659205989747","False","82","1207",,,
"84296",":User","21.716688247875123","749","574","817","False","[0.1342943161725998,-0.554738461971283]","0.15861449642808095","False","37","7681",,,
"84297",":User","0.0","301","1738","997","False","[0.017044054344296455,-0.2636139690876007]","0.4033097369921584","False","1","836",,,
"84298",":User","177.98392418174583","710","858","778","False","[0.793659508228302,-0.30277174711227417]","0.16890747435346845","False","42","32048",,,
"84299",":User","42.04515231956735","1127","1098","1066","False","[-0.2653486132621765,-0.8311837911605835]","0.1984118833577728","False","41","2339",,,
"84300",":User","1047.2233644215273","2303","274","338","True","[0.6855394244194031,-0.6071181893348694]","0.1654416910947891","True","408","500595",,,
"84301",":User","0.0","2134","476","1558","True","[0.7014053463935852,-0.4443563222885132]","0.15000000000000002","False","2","1161",,,
"84302",":User","0.6113465605643681","834","1746","338","False","[0.9671539068222046,-0.8585951924324036]","0.8386495136824033","False","101","1165",,,
"84303",":User","0.0","752","1777","1003","False","[-0.34483957290649414,-0.5372330546379089]","0.19948231032058716","False","0","4367",,,
"84304",":User","550.8170494502401","1977","613","778","False","[0.5329525470733643,0.2391888052225113]","0.19361613097242672","False","91","60410",,,
"84305",":User","52.48245047620129","1439","948","129","False","[0.7835649251937866,0.010724741965532303]","0.16640680939050023","False","26","771",,,
"84306",":User","49.0422620921792","561","1553","338","False","[0.8114715814590454,-0.2157835066318512]","0.3966275910414602","False","275","5124",,,
"84307",":User","672.5058928721767","1710","1318","736","True","[0.6870018243789673,-0.6138893961906433]","0.34203963923427677","False","108","45680",,,
"84308",":User","0.0","661","582","669","False","[0.7572787404060364,0.09226279705762863]","0.15000000000000002","False","0","1409",,,
"84309",":User","0.8333333333333333","741","529","817","True","[0.8464377522468567,-0.49311426281929016]","0.15494177510192153","False","0","1938",,,
"84310",":User","88.14405506647763","1796","479","1558","True","[1.070378065109253,-0.10283246636390686]","0.15891025326438887","False","109","40181",,,
"84311",":User","0.0","2071","721","674","False","[0.6111083626747131,0.3456740081310272]","0.15000000000000002","False","0","562",,,
"84312",":User","0.0","2517","822","1012","False","[-0.2266925871372223,0.9098807573318481]","0.1665554788900996","False","2","10736",,,
"84313",":User","1336.7201322662177","1401","879","1275","False","[0.3280694782733917,-0.9656419157981873]","0.3667272897381646","True","197","45849",,,
"84314",":User","10.395840052902331","1567","220","129","False","[0.9044056534767151,0.2505950927734375]","0.1520237172842388","False","26","1394",,,
"84315",":User","26.397395449708316","1825","1858","674","True","[1.0943210124969482,0.5750747919082642]","0.18561298139018195","False","58","1025",,,
"84316",":User","162.4947917260408","1810","1601","447","True","[0.5815005898475647,0.061362456530332565]","0.30571760647451024","False","38","3151",,,
"84317",":User","0.0","780","1815","1017","True","[1.1022834777832031,0.18383073806762695]","0.5784433864579942","False","9","121",,,
"84318",":User","1205.9770978089682","958","1108","958","False","[0.9252726435661316,-0.6761195063591003]","0.3316164634316284","False","58","32374",,,
"84319",":User","98.79670454561604","805","1671","644","False","[0.34385916590690613,-0.5848044753074646]","0.45116508531184013","False","16","28910",,,
"84320",":User","512.8869863228607","1278","1687","5","True","[1.2617830038070679,-0.5453576445579529]","1.260149724517962","False","442","15475",,,
"84321",":User","456.8654490367353","423","882","118","False","[0.3704037070274353,-0.9431827068328857]","0.3061968346235918","False","25","402",,,
"84322",":User","0.0","709","825","997","False","[1.269858717918396,-0.043559372425079346]","0.15000000000000002","False","0","827",,,
"84323",":User","0.0","284","292","799","False","[1.175428032875061,0.5491515398025513]","0.15000000000000002","False","6","1221",,,
"84324",":User","836.8722706962152","1879","1180","817","False","[0.9636000394821167,0.32899537682533264]","0.2586791492092739","False","207","5737",,,
"84325",":User","0.0","2039","1520","1025","False","[0.6214843392372131,0.862083911895752]","0.19743908583706676","False","11","92225",,,
"84326",":User","1294.9888052609679","1883","549","129","True","[0.435438334941864,-0.8182011842727661]","0.1919185743798693","False","413","3164",,,
"84327",":User","1141.278034180339","1583","913","146","False","[1.3701651096343994,-0.7183971405029297]","3.4825685323212294","False","702","12045",,,
"84328",":User","165.7984275624435","1881","547","338","False","[-0.152594655752182,-0.23195770382881165]","0.1793559799726055","False","76","155",,,
"84329",":User","0.0","406","600","817","False","[0.5916630029678345,-0.4231606721878052]","0.15607019868874686","False","3","2247",,,
"84330",":User","28.282838554324282","860","811","817","False","[0.7730050683021545,-0.8868235349655151]","0.16388555187849319","False","57","4008",,,
"84331",":User","922.7258746982119","1551","1892","338","False","[0.9201781153678894,-0.5992690324783325]","0.5693404635438906","False","290","31029",,,
"84332",":User","0.0","1897","1835","1032","True","[0.9476780891418457,-1.0700427293777466]","0.8986306143573939","False","7","2979",,,
"84333",":User","78.66306506249653","616","805","817","True","[0.8853405714035034,0.23197849094867706]","0.18060713878644322","False","401","6785",,,
"84334",":User","4.081957506095437","2344","302","817","False","[-0.051515255123376846,0.18701058626174927]","0.1560949609070329","False","3","9371",,,
"84335",":User","1431.9830799412834","2355","94","548","True","[0.4379326105117798,0.15401840209960938]","0.1580684259093948","False","654","9273",,,
"84336",":User","104.31105989075455","608","311","338","False","[0.6777679324150085,0.09174513071775436]","0.15287244227179209","False","118","824",,,
"84337",":User","0.0","697","687","568","True","[-0.1378902941942215,0.7427090406417847]","0.15000000000000002","False","0","1773",,,
"84338",":User","4906.579253713454","1549","743","338","True","[0.2526928186416626,-1.212371587753296]","0.39136210109472175","True","1275","59669",,,
"84339",":User","0.1238871728528415","433","401","817","False","[0.2974977195262909,-0.01177981123328209]","0.15287244227179209","False","10","489",,,
"84340",":User","590.7004572729193","2189","375","674","False","[1.0746804475784302,0.6983696818351746]","0.16542768089411564","False","264","6159",,,
"84341",":User","1881.714585562549","610","1356","338","False","[1.037115454673767,-0.5846433043479919]","0.4204317218140835","False","284","53990",,,
"84342",":User","25.458201217575624","815","625","817","False","[-0.49458256363868713,-0.6181425452232361]","0.18287369326722072","False","23","3803",,,
"84343",":User","244.0710414102763","623","843","118","False","[1.089121699333191,0.452454149723053]","0.20693217845487183","False","310","9530",,,
"84344",":User","204.64911262345015","1085","1908","778","True","[0.44244858622550964,0.4114224910736084]","0.1738549543918733","False","49","57441",,,
"84345",":User","1086.3888323294684","2171","231","885","False","[0.9828055500984192,0.5800684094429016]","0.19371503724726805","False","362","5674",,,
"84346",":User","1010.830115954794","2484","1351","1708","False","[1.0714212656021118,-0.3400731086730957]","0.4548633920621742","True","18","29410",,,
"84347",":User","1248.3667678205934","3507","1506","548","False","[1.0168565511703491,-0.7460229396820068]","0.9103082935154307","False","563","10911",,,
"84348",":User","15936.364724995856","2005","1422","338","True","[1.0790539979934692,-0.9672909379005432]","0.9329837895557929","True","2853","1131490",,,
"84349",":User","569.6250849923154","503","1286","778","True","[0.36242911219596863,-0.531300961971283]","0.33331933538549036","False","96","5829",,,
"84350",":User","2230.8242937285813","2176","1034","548","True","[0.34315869212150574,-1.056449294090271]","0.4226296686507829","False","712","12360",,,
"84351",":User","0.0","1551","82","778","False","[1.000325083732605,-0.7817638516426086]","0.15000000000000002","False","35","1115",,,
"84352",":User","73.80915545973569","965","1178","837","True","[0.9952266812324524,-0.10657252371311188]","0.18908057486053026","False","2","8595",,,
"84353",":User","1139.0661823475136","1488","696","338","False","[0.3396703898906708,-1.0810439586639404]","0.2391083898617698","False","409","30068",,,
"84354",":User","0.0","2234","1864","1054","False","[0.23726056516170502,0.8130878210067749]","0.19481264994332334","False","0","5200",,,
"84355",":User","13.804215124163543","1793","1458","778","False","[0.9149123430252075,0.2232874184846878]","0.1900226981074304","False","1","1126",,,
"84356",":User","1497.2064534105377","913","1372","778","True","[0.8994329571723938,-0.36609944701194763]","0.5838382612958323","True","143","349219",,,
"84357",":User","182.70592821063352","507","1091","1032","True","[0.290574848651886,0.08494875580072403]","0.178940470507908","False","12","12977",,,
"84358",":User","522.8831600452352","781","1734","674","True","[1.3378207683563232,-0.7269360423088074]","2.1181869465656353","False","622","135630",,,
"84359",":User","8.771098257764042","1092","1051","1262","False","[0.8853322267532349,-1.0046076774597168]","0.17483085712594665","False","7","2217",,,
"84360",":User","1113.3125876498893","2216","417","674","False","[0.5817908048629761,0.4269530773162842]","0.1828469846076508","True","372","347130",,,
"84361",":User","33477.64749651198","2153","1259","338","False","[1.3523924350738525,-0.7847738862037659]","3.202193863360736","True","5506","17962557",,,
"84362",":User","4.903964379117874","552","621","674","False","[1.0699495077133179,0.14101341366767883]","0.15396342276059144","False","14","5410",,,
"84363",":User","15.865620759709273","1018","596","129","False","[0.4307766854763031,-0.05436314269900322]","0.16144745945852337","False","36","995",,,
"84364",":User","1812.1062884765504","814","1370","338","True","[0.9395418763160706,-0.20252929627895355]","0.7547043582616966","False","297","67345",,,
